study_id;Condition;Item;Context;Sentence;Verb;Target;Distractor;Last_Mentioned;Cloze;Cloze_distractor;Cloze_C_alternative;Cloze_round;Plaus;Plaus_distractor;Cloze_C_alternative_Francesca;Stimulus_tf;secretgpt2_surp;leo13b_surp;secretgpt2_bpe_split;leo13b_bpe_split
adbc23;B;47;In einem Kriegsgebiet wollte ein Soldat eine Zivilistin unbemerkt an den gegnerischen Truppen vorbei schmuggeln, da es für sie sehr gefährlich war, allein unterwegs zu sein. Da sie sich in einem Kriegsgebiet befanden, hielt der Soldat die Waffe bereit. So schlichen die Zivilistin und der Soldat mit seiner Waffe still die Häuser entlang. Die Zivilistin war sehr erleichtert über die Hilfe und fühlte sich durch die Waffe auch sicher, doch plötzlich tauchte vor ihnen ein Panzer des gegnerischen Lagers auf.;Schnell versteckte der Soldat die Waffe und sofort ging er in Deckung.;versteckte;Waffe;Zivilistin;target;0.1333333333;0.6666666667;;;4.7;6.9;;In einem Kriegsgebiet wollte ein Soldat eine Zivilistin unbemerkt an den gegnerischen Truppen vorbei schmuggeln , da es für sie sehr gefährlich war , allein unterwegs zu sein . Da sie sich in einem Kriegsgebiet befanden , hielt der Soldat die Waffe bereit . So schlichen die Zivilistin und der Soldat mit seiner Waffe still die Häuser entlang . Die Zivilistin war sehr erleichtert über die Hilfe und fühlte sich durch die Waffe auch sicher , doch plötzlich tauchte vor ihnen ein Panzer des gegnerischen Lagers auf . Schnell versteckte der Soldat die Waffe;0.7733295559883118;4.804703188186977;0;1
adbc23;C;47;In einem Kriegsgebiet wollte ein Soldat eine Zivilistin unbemerkt an den gegnerischen Truppen vorbei schmuggeln, da es für sie sehr gefährlich war, allein unterwegs zu sein. Da sie sich in einem Kriegsgebiet befanden, hielt der Soldat die Waffe bereit. So schlichen die Zivilistin und der Soldat mit seiner Waffe still die Häuser entlang. Die Zivilistin war sehr erleichtert über die Hilfe und fühlte sich durch die Waffe auch sicher, doch plötzlich tauchte vor ihnen ein Panzer des gegnerischen Lagers auf.;Schnell durchkämmte der Soldat die Waffe und sofort ging er in Deckung.;durchkämmte;Waffe;Zivilistin;target;0.0;0.0;0.2666666667;;1.4;2.0;0.266666667;In einem Kriegsgebiet wollte ein Soldat eine Zivilistin unbemerkt an den gegnerischen Truppen vorbei schmuggeln , da es für sie sehr gefährlich war , allein unterwegs zu sein . Da sie sich in einem Kriegsgebiet befanden , hielt der Soldat die Waffe bereit . So schlichen die Zivilistin und der Soldat mit seiner Waffe still die Häuser entlang . Die Zivilistin war sehr erleichtert über die Hilfe und fühlte sich durch die Waffe auch sicher , doch plötzlich tauchte vor ihnen ein Panzer des gegnerischen Lagers auf . Schnell durchkämmte der Soldat die Waffe;13.247797966003418;6.9734571455046535;0;1
adbc23;A;48;Ein Dirigent hatte ein neues Stück geschrieben und wollte es heute Abend zum ersten Mal dem Publikum zeigen. Lange hatte er mit dem Orchester geprobt und war gespannt auf die Reaktion des Publikums. Machte das Orchester heute Abend keinen Fehler, könnte das Stück die Karriere des Dirigenten voranbringen. Als der Abend gekommen war, betrat der Dirigent zusammen mit dem Orchester die Bühne, um dem Publikum das Stück zu präsentieren.;An diesem Abend spielte das Orchester das Stück und das Publikum applaudierte.;spielte;Stück;Publikum;target;0.4;0.0;;1.0;6.8;1.4;;Ein Dirigent hatte ein neues Stück geschrieben und wollte es heute Abend zum ersten Mal dem Publikum zeigen . Lange hatte er mit dem Orchester geprobt und war gespannt auf die Reaktion des Publikums . Machte das Orchester heute Abend keinen Fehler , könnte das Stück die Karriere des Dirigenten voranbringen . Als der Abend gekommen war , betrat der Dirigent zusammen mit dem Orchester die Bühne , um dem Publikum das Stück zu präsentieren . An diesem Abend spielte das Orchester das Stück;0.7200021147727966;0.4758117688325001;0;1
adbc23;B;48;Ein Dirigent hatte ein neues Stück geschrieben und wollte es heute Abend zum ersten Mal dem Publikum zeigen. Lange hatte er mit dem Orchester geprobt und war gespannt auf die Reaktion des Publikums. Machte das Orchester heute Abend keinen Fehler, könnte das Stück die Karriere des Dirigenten voranbringen. Als der Abend gekommen war, betrat der Dirigent zusammen mit dem Orchester die Bühne, um dem Publikum das Stück zu präsentieren.;An diesem Abend verzauberte das Orchester das Stück und das Publikum applaudierte.;verzauberte;Stück;Publikum;target;0.0;1.0;;;2.7;6.6;;Ein Dirigent hatte ein neues Stück geschrieben und wollte es heute Abend zum ersten Mal dem Publikum zeigen . Lange hatte er mit dem Orchester geprobt und war gespannt auf die Reaktion des Publikums . Machte das Orchester heute Abend keinen Fehler , könnte das Stück die Karriere des Dirigenten voranbringen . Als der Abend gekommen war , betrat der Dirigent zusammen mit dem Orchester die Bühne , um dem Publikum das Stück zu präsentieren . An diesem Abend verzauberte das Orchester das Stück;13.0624418258667;10.886115472298115;0;1
adbc23;C;48;Ein Dirigent hatte ein neues Stück geschrieben und wollte es heute Abend zum ersten Mal dem Publikum zeigen. Lange hatte er mit dem Orchester geprobt und war gespannt auf die Reaktion des Publikums. Machte das Orchester heute Abend keinen Fehler, könnte das Stück die Karriere des Dirigenten voranbringen. Als der Abend gekommen war, betrat der Dirigent zusammen mit dem Orchester die Bühne, um dem Publikum das Stück zu präsentieren.;An diesem Abend engagierte das Orchester das Stück und das Publikum applaudierte.;engagierte;Stück;Publikum;target;0.06666666667;0.0;0.2666666667;;1.4;1.7;0.266666667;Ein Dirigent hatte ein neues Stück geschrieben und wollte es heute Abend zum ersten Mal dem Publikum zeigen . Lange hatte er mit dem Orchester geprobt und war gespannt auf die Reaktion des Publikums . Machte das Orchester heute Abend keinen Fehler , könnte das Stück die Karriere des Dirigenten voranbringen . Als der Abend gekommen war , betrat der Dirigent zusammen mit dem Orchester die Bühne , um dem Publikum das Stück zu präsentieren . An diesem Abend engagierte das Orchester das Stück;6.108772277832031;4.430840046610683;0;1
adbc23;A;49;Ein Doktorand hatte nach Jahren endlich seine Arbeit beendet und musste sie nun seiner Betreuerin und anderen Prüfern vorstellen. Obwohl der Doktorand eng mit der Betreuerin zusammengearbeitet hatte und wusste, dass die Arbeit sehr gut war, war er trotzdem sehr nervös. Vor der Prüfung ging der Doktorand noch einmal die wichtigsten Stichpunkte bezüglich der Arbeit durch, dann folgte er den anderen Prüfern ins Büro der Betreuerin.;Dort begrüßte der Doktorand die Betreuerin und dann hielt er seinen Vortrag.;begrüßte;Betreuerin;Arbeit;target;0.3333333333;0.0;;1.0;6.8;1.5;;Ein Doktorand hatte nach Jahren endlich seine Arbeit beendet und musste sie nun seiner Betreuerin und anderen Prüfern vorstellen . Obwohl der Doktorand eng mit der Betreuerin zusammengearbeitet hatte und wusste , dass die Arbeit sehr gut war , war er trotzdem sehr nervös . Vor der Prüfung ging der Doktorand noch einmal die wichtigsten Stichpunkte bezüglich der Arbeit durch , dann folgte er den anderen Prüfern ins Büro der Betreuerin . Dort begrüßte der Doktorand die Betreuerin;0.830296203494072;3.5529259030445246;1;1
adbc23;B;49;Ein Doktorand hatte nach Jahren endlich seine Arbeit beendet und musste sie nun seiner Betreuerin und anderen Prüfern vorstellen. Obwohl der Doktorand eng mit der Betreuerin zusammengearbeitet hatte und wusste, dass die Arbeit sehr gut war, war er trotzdem sehr nervös. Vor der Prüfung ging der Doktorand noch einmal die wichtigsten Stichpunkte bezüglich der Arbeit durch, dann folgte er den anderen Prüfern ins Büro der Betreuerin.;Dort verteidigte der Doktorand die Betreuerin und dann hielt er seinen Vortrag.;verteidigte;Betreuerin;Arbeit;target;0.0;0.9333333333;;;3.0;5.6;;Ein Doktorand hatte nach Jahren endlich seine Arbeit beendet und musste sie nun seiner Betreuerin und anderen Prüfern vorstellen . Obwohl der Doktorand eng mit der Betreuerin zusammengearbeitet hatte und wusste , dass die Arbeit sehr gut war , war er trotzdem sehr nervös . Vor der Prüfung ging der Doktorand noch einmal die wichtigsten Stichpunkte bezüglich der Arbeit durch , dann folgte er den anderen Prüfern ins Büro der Betreuerin . Dort verteidigte der Doktorand die Betreuerin;8.126548491418362;14.483292121440172;1;1
adbc23;C;49;Ein Doktorand hatte nach Jahren endlich seine Arbeit beendet und musste sie nun seiner Betreuerin und anderen Prüfern vorstellen. Obwohl der Doktorand eng mit der Betreuerin zusammengearbeitet hatte und wusste, dass die Arbeit sehr gut war, war er trotzdem sehr nervös. Vor der Prüfung ging der Doktorand noch einmal die wichtigsten Stichpunkte bezüglich der Arbeit durch, dann folgte er den anderen Prüfern ins Büro der Betreuerin.;Dort reparierte der Doktorand die Betreuerin und dann hielt er seinen Vortrag.;reparierte;Betreuerin;Arbeit;target;0.0;0.1333333333;0.0;;1.1;2.5;0.133333333;Ein Doktorand hatte nach Jahren endlich seine Arbeit beendet und musste sie nun seiner Betreuerin und anderen Prüfern vorstellen . Obwohl der Doktorand eng mit der Betreuerin zusammengearbeitet hatte und wusste , dass die Arbeit sehr gut war , war er trotzdem sehr nervös . Vor der Prüfung ging der Doktorand noch einmal die wichtigsten Stichpunkte bezüglich der Arbeit durch , dann folgte er den anderen Prüfern ins Büro der Betreuerin . Dort reparierte der Doktorand die Betreuerin;13.607297897338867;10.904794700676575;1;1
adbc23;A;50;Eine Protestantin wollte nach Israel fliegen, um sich Jerusalem anzuschauen. Sie hatte die Reise geplant, seitdem der Pfarrer ihr Bilder von seinem Aufenthalt dort gezeigt hatte. Nun war die Reise fertig organisiert und der Abflug rückte immer näher. Doch die Protestantin machte sich Sorgen, da es in letzter Zeit vermehrt Unruhen gegeben hatte. So ging sie zu dem Pfarrer, um ihn um Rat zu fragen. Sie wollte, dass der Pfarrer ihr versicherte, dass sie sich keine Sorgen machen müsse. Dadurch würde sich die Protestantin bezüglich der Reise sicherer fühlen.;Daraufhin segnete der Pfarrer die Protestantin und dann wünschte er der Protestantin einen guten Flug.;segnete;Protestantin;Reise;distractor;0.6666666667;0.3333333333;;;5.4;6.0;;Eine Protestantin wollte nach Israel fliegen , um sich Jerusalem anzuschauen . Sie hatte die Reise geplant , seitdem der Pfarrer ihr Bilder von seinem Aufenthalt dort gezeigt hatte . Nun war die Reise fertig organisiert und der Abflug rückte immer näher . Doch die Protestantin machte sich Sorgen , da es in letzter Zeit vermehrt Unruhen gegeben hatte . So ging sie zu dem Pfarrer , um ihn um Rat zu fragen . Sie wollte , dass der Pfarrer ihr versicherte , dass sie sich keine Sorgen machen müsse . Dadurch würde sich die Protestantin bezüglich der Reise sicherer fühlen . Daraufhin segnete der Pfarrer die Protestantin;5.474391918629408;2.2015726612880826;1;1
adbc23;B;50;Eine Protestantin wollte nach Israel fliegen, um sich Jerusalem anzuschauen. Sie hatte die Reise geplant, seitdem der Pfarrer ihr Bilder von seinem Aufenthalt dort gezeigt hatte. Nun war die Reise fertig organisiert und der Abflug rückte immer näher. Doch die Protestantin machte sich Sorgen, da es in letzter Zeit vermehrt Unruhen gegeben hatte. So ging sie zu dem Pfarrer, um ihn um Rat zu fragen. Sie wollte, dass der Pfarrer ihr versicherte, dass sie sich keine Sorgen machen müsse. Dadurch würde sich die Protestantin bezüglich der Reise sicherer fühlen.;Daraufhin bewilligte der Pfarrer die Protestantin und dann wünschte er der Protestantin einen guten Flug.;bewilligte;Protestantin;Reise;distractor;0.06666666667;0.6;;2.0;1.5;4.6;;Eine Protestantin wollte nach Israel fliegen , um sich Jerusalem anzuschauen . Sie hatte die Reise geplant , seitdem der Pfarrer ihr Bilder von seinem Aufenthalt dort gezeigt hatte . Nun war die Reise fertig organisiert und der Abflug rückte immer näher . Doch die Protestantin machte sich Sorgen , da es in letzter Zeit vermehrt Unruhen gegeben hatte . So ging sie zu dem Pfarrer , um ihn um Rat zu fragen . Sie wollte , dass der Pfarrer ihr versicherte , dass sie sich keine Sorgen machen müsse . Dadurch würde sich die Protestantin bezüglich der Reise sicherer fühlen . Daraufhin bewilligte der Pfarrer die Protestantin;9.952620264142752;10.320164403878152;1;1
adbc23;C;50;Eine Protestantin wollte nach Israel fliegen, um sich Jerusalem anzuschauen. Sie hatte die Reise geplant, seitdem der Pfarrer ihr Bilder von seinem Aufenthalt dort gezeigt hatte. Nun war die Reise fertig organisiert und der Abflug rückte immer näher. Doch die Protestantin machte sich Sorgen, da es in letzter Zeit vermehrt Unruhen gegeben hatte. So ging sie zu dem Pfarrer, um ihn um Rat zu fragen. Sie wollte, dass der Pfarrer ihr versicherte, dass sie sich keine Sorgen machen müsse. Dadurch würde sich die Protestantin bezüglich der Reise sicherer fühlen.;Daraufhin las der Pfarrer die Protestantin und dann wünschte er der Protestantin einen guten Flug.;las;Protestantin;Reise;distractor;0.0;0.0;0.2;;1.2;1.2;0.466666667;Eine Protestantin wollte nach Israel fliegen , um sich Jerusalem anzuschauen . Sie hatte die Reise geplant , seitdem der Pfarrer ihr Bilder von seinem Aufenthalt dort gezeigt hatte . Nun war die Reise fertig organisiert und der Abflug rückte immer näher . Doch die Protestantin machte sich Sorgen , da es in letzter Zeit vermehrt Unruhen gegeben hatte . So ging sie zu dem Pfarrer , um ihn um Rat zu fragen . Sie wollte , dass der Pfarrer ihr versicherte , dass sie sich keine Sorgen machen müsse . Dadurch würde sich die Protestantin bezüglich der Reise sicherer fühlen . Daraufhin las der Pfarrer die Protestantin;6.194633513689041;3.1571659862529486;1;1
adbc23;A;51;Eine Erzieherin suchte einen Therapeuten auf. Dieser war ihr von einer Freundin empfohlen worden, nachdem sie über Symptome geklagt hatte. Die Symptome waren denen einer Depression ziemlich ähnlich und die Erzieherin hatte beschlossen, dass sie professionelle Hilfe von dem Therapeuten brauche. So war die Erzieherin sehr erleichtert gewesen, als sie endlich einen Termin bei dem Therapeuten bekommen hatte, da sich die Symptome in letzter Zeit noch verschlimmert hatten. ;In der Praxis erfragte der Therapeut die Symptome und daraufhin verschrieb er ein Medikament.;erfragte;Symptome;Erzieherin;target;0.4666666667;0.0;;2.0;6.8;4.7;;Eine Erzieherin suchte einen Therapeuten auf . Dieser war ihr von einer Freundin empfohlen worden , nachdem sie über Symptome geklagt hatte . Die Symptome waren denen einer Depression ziemlich ähnlich und die Erzieherin hatte beschlossen , dass sie professionelle Hilfe von dem Therapeuten brauche . So war die Erzieherin sehr erleichtert gewesen , als sie endlich einen Termin bei dem Therapeuten bekommen hatte , da sich die Symptome in letzter Zeit noch verschlimmert hatten . In der Praxis erfragte der Therapeut die Symptome;2.1493053436279297;2.0018243147060275;0;1
adbc23;B;51;Eine Erzieherin suchte einen Therapeuten auf. Dieser war ihr von einer Freundin empfohlen worden, nachdem sie über Symptome geklagt hatte. Die Symptome waren denen einer Depression ziemlich ähnlich und die Erzieherin hatte beschlossen, dass sie professionelle Hilfe von dem Therapeuten brauche. So war die Erzieherin sehr erleichtert gewesen, als sie endlich einen Termin bei dem Therapeuten bekommen hatte, da sich die Symptome in letzter Zeit noch verschlimmert hatten. ;In der Praxis behandelte der Therapeut die Symptome und daraufhin verschrieb er ein Medikament.;behandelte;Symptome;Erzieherin;target;0.2666666667;0.6666666667;;;6.2;6.9;;Eine Erzieherin suchte einen Therapeuten auf . Dieser war ihr von einer Freundin empfohlen worden , nachdem sie über Symptome geklagt hatte . Die Symptome waren denen einer Depression ziemlich ähnlich und die Erzieherin hatte beschlossen , dass sie professionelle Hilfe von dem Therapeuten brauche . So war die Erzieherin sehr erleichtert gewesen , als sie endlich einen Termin bei dem Therapeuten bekommen hatte , da sich die Symptome in letzter Zeit noch verschlimmert hatten . In der Praxis behandelte der Therapeut die Symptome;2.675455331802368;4.149684521835297;0;1
adbc23;C;51;Eine Erzieherin suchte einen Therapeuten auf. Dieser war ihr von einer Freundin empfohlen worden, nachdem sie über Symptome geklagt hatte. Die Symptome waren denen einer Depression ziemlich ähnlich und die Erzieherin hatte beschlossen, dass sie professionelle Hilfe von dem Therapeuten brauche. So war die Erzieherin sehr erleichtert gewesen, als sie endlich einen Termin bei dem Therapeuten bekommen hatte, da sich die Symptome in letzter Zeit noch verschlimmert hatten. ;In der Praxis tauschte der Therapeut die Symptome und daraufhin verschrieb er ein Medikament.;tauschte;Symptome;Erzieherin;target;0.0;0.0;0.2;;1.3;1.6;0.333333333;Eine Erzieherin suchte einen Therapeuten auf . Dieser war ihr von einer Freundin empfohlen worden , nachdem sie über Symptome geklagt hatte . Die Symptome waren denen einer Depression ziemlich ähnlich und die Erzieherin hatte beschlossen , dass sie professionelle Hilfe von dem Therapeuten brauche . So war die Erzieherin sehr erleichtert gewesen , als sie endlich einen Termin bei dem Therapeuten bekommen hatte , da sich die Symptome in letzter Zeit noch verschlimmert hatten . In der Praxis tauschte der Therapeut die Symptome;4.918863773345947;10.713437005877497;0;1
adbc23;A;52;Eine Designerin hatte den Auftrag bekommen, ein Buch grafisch zu gestalten. In dem Buch ging es um Geschichten über Eisbären. Die Geschichten waren für Kinder gedacht und der Verlag wollte, dass die Designerin die Eisbären bildlich darstellte. Nun hatte die Designerin die Geschichten über die Eisbären zu Ende gelesen und war bereit, mit der Arbeit zu beginnen.;Dann malte die Designerin die Eisbären und bis spät in die Nacht arbeitete sie an der Geschichte.;malte;Eisbären;Geschichten;target;0.7333333333;0.0;;2.0;6.7;4.9;;Eine Designerin hatte den Auftrag bekommen , ein Buch grafisch zu gestalten . In dem Buch ging es um Geschichten über Eisbären . Die Geschichten waren für Kinder gedacht und der Verlag wollte , dass die Designerin die Eisbären bildlich darstellte . Nun hatte die Designerin die Geschichten über die Eisbären zu Ende gelesen und war bereit , mit der Arbeit zu beginnen . Dann malte die Designerin die Eisbären;2.849290132522583;0.946582660661079;0;1
adbc23;B;52;Eine Designerin hatte den Auftrag bekommen, ein Buch grafisch zu gestalten. In dem Buch ging es um Geschichten über Eisbären. Die Geschichten waren für Kinder gedacht und der Verlag wollte, dass die Designerin die Eisbären bildlich darstellte. Nun hatte die Designerin die Geschichten über die Eisbären zu Ende gelesen und war bereit, mit der Arbeit zu beginnen.;Dann veranschaulichte die Designerin die Eisbären und bis spät in die Nacht arbeitete sie an der Geschichte.;veranschaulichte;Eisbären;Geschichten;target;0.2;0.5333333333;;;5.1;6.3;;Eine Designerin hatte den Auftrag bekommen , ein Buch grafisch zu gestalten . In dem Buch ging es um Geschichten über Eisbären . Die Geschichten waren für Kinder gedacht und der Verlag wollte , dass die Designerin die Eisbären bildlich darstellte . Nun hatte die Designerin die Geschichten über die Eisbären zu Ende gelesen und war bereit , mit der Arbeit zu beginnen . Dann veranschaulichte die Designerin die Eisbären;4.750266075134277;2.337644763290882;0;1
adbc23;C;52;Eine Designerin hatte den Auftrag bekommen, ein Buch grafisch zu gestalten. In dem Buch ging es um Geschichten über Eisbären. Die Geschichten waren für Kinder gedacht und der Verlag wollte, dass die Designerin die Eisbären bildlich darstellte. Nun hatte die Designerin die Geschichten über die Eisbären zu Ende gelesen und war bereit, mit der Arbeit zu beginnen.;Dann leerte die Designerin die Eisbären und bis spät in die Nacht arbeitete sie an der Geschichte.;leerte;Eisbären;Geschichten;target;0.06666666667;0.0;0.1333333333;;1.8;1.5;0.2;Eine Designerin hatte den Auftrag bekommen , ein Buch grafisch zu gestalten . In dem Buch ging es um Geschichten über Eisbären . Die Geschichten waren für Kinder gedacht und der Verlag wollte , dass die Designerin die Eisbären bildlich darstellte . Nun hatte die Designerin die Geschichten über die Eisbären zu Ende gelesen und war bereit , mit der Arbeit zu beginnen . Dann leerte die Designerin die Eisbären;11.137521743774414;9.209621012210846;0;1
adbc23;A;53;Eines Abends wurde ein Architekt von dem Bürgermeister angerufen. Dieser sagte, dass die Stadt eine neue Turnhalle zu bauen beabsichtigte. Er beauftragte den Architekten, einen Plan der Turnhalle zu erstellen und diesen in einer Rede vor dem Gemeinderat näher auszuführen. In der Rede solle er auf die besonderen Merkmale seines Entwurfes eingehen. Der Architekt versicherte, dass er sofort mit der Konzeption der Turnhalle beginnen werde und bedankte sich für die Tipps bezüglich der Rede. ;Daraufhin schrieb der Architekt die Rede und dann goss er sich ein Glas Wein ein.;schrieb;Rede;Turnhalle;target;0.7333333333;0.0;;2.0;6.5;2.5;;Eines Abends wurde ein Architekt von dem Bürgermeister angerufen . Dieser sagte , dass die Stadt eine neue Turnhalle zu bauen beabsichtigte . Er beauftragte den Architekten , einen Plan der Turnhalle zu erstellen und diesen in einer Rede vor dem Gemeinderat näher auszuführen . In der Rede solle er auf die besonderen Merkmale seines Entwurfes eingehen . Der Architekt versicherte , dass er sofort mit der Konzeption der Turnhalle beginnen werde und bedankte sich für die Tipps bezüglich der Rede . Daraufhin schrieb der Architekt die Rede;3.9105324745178223;0.8301029850845225;0;1
adbc23;B;53;Eines Abends wurde ein Architekt von dem Bürgermeister angerufen. Dieser sagte, dass die Stadt eine neue Turnhalle zu bauen beabsichtigte. Er beauftragte den Architekten, einen Plan der Turnhalle zu erstellen und diesen in einer Rede vor dem Gemeinderat näher auszuführen. In der Rede solle er auf die besonderen Merkmale seines Entwurfes eingehen. Der Architekt versicherte, dass er sofort mit der Konzeption der Turnhalle beginnen werde und bedankte sich für die Tipps bezüglich der Rede. ;Daraufhin entwarf der Architekt die Rede und dann goss er sich ein Glas Wein ein.;entwarf;Rede;Turnhalle;target;0.0;0.6;;;4.7;6.9;;Eines Abends wurde ein Architekt von dem Bürgermeister angerufen . Dieser sagte , dass die Stadt eine neue Turnhalle zu bauen beabsichtigte . Er beauftragte den Architekten , einen Plan der Turnhalle zu erstellen und diesen in einer Rede vor dem Gemeinderat näher auszuführen . In der Rede solle er auf die besonderen Merkmale seines Entwurfes eingehen . Der Architekt versicherte , dass er sofort mit der Konzeption der Turnhalle beginnen werde und bedankte sich für die Tipps bezüglich der Rede . Daraufhin entwarf der Architekt die Rede;12.36963176727295;8.641069814562798;0;1
adbc23;C;53;Eines Abends wurde ein Architekt von dem Bürgermeister angerufen. Dieser sagte, dass die Stadt eine neue Turnhalle zu bauen beabsichtigte. Er beauftragte den Architekten, einen Plan der Turnhalle zu erstellen und diesen in einer Rede vor dem Gemeinderat näher auszuführen. In der Rede solle er auf die besonderen Merkmale seines Entwurfes eingehen. Der Architekt versicherte, dass er sofort mit der Konzeption der Turnhalle beginnen werde und bedankte sich für die Tipps bezüglich der Rede. ;Daraufhin rief der Architekt die Rede und dann goss er sich ein Glas Wein ein.;rief;Rede;Turnhalle;target;0.0;0.0;0.2666666667;;1.5;1.0;0.266666667;Eines Abends wurde ein Architekt von dem Bürgermeister angerufen . Dieser sagte , dass die Stadt eine neue Turnhalle zu bauen beabsichtigte . Er beauftragte den Architekten , einen Plan der Turnhalle zu erstellen und diesen in einer Rede vor dem Gemeinderat näher auszuführen . In der Rede solle er auf die besonderen Merkmale seines Entwurfes eingehen . Der Architekt versicherte , dass er sofort mit der Konzeption der Turnhalle beginnen werde und bedankte sich für die Tipps bezüglich der Rede . Daraufhin rief der Architekt die Rede;9.946529388427734;11.435543060302734;0;1
adbc23;A;54;Ein Gitarrist wurde von einer Agentin engagiert, um zusammen mit einer Sängerin auf einer Party aufzutreten. Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen, dass sie lange nach einem guten Musiker gesucht habe und glaube, dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde. Dann holte der Gitarrist sein Instrument und die Agentin sagte, dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten. ;Dann verabschiedete der Gitarrist die Agentin und dann ging er schnell zur Bühne.;verabschiedete;Agentin;Sängerin;distractor;0.6666666667;0.06666666667;;2.0;5.0;2.4;;Ein Gitarrist wurde von einer Agentin engagiert , um zusammen mit einer Sängerin auf einer Party aufzutreten . Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen , dass sie lange nach einem guten Musiker gesucht habe und glaube , dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde . Dann holte der Gitarrist sein Instrument und die Agentin sagte , dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten . Dann verabschiedete der Gitarrist die Agentin;2.217605573125184;0.1071727280505001;1;1
adbc23;B;54;Ein Gitarrist wurde von einer Agentin engagiert, um zusammen mit einer Sängerin auf einer Party aufzutreten. Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen, dass sie lange nach einem guten Musiker gesucht habe und glaube, dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde. Dann holte der Gitarrist sein Instrument und die Agentin sagte, dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten. ;Dann traf der Gitarrist die Agentin und dann ging er schnell zur Bühne.;traf;Agentin;Sängerin;distractor;0.0;0.7333333333;;;3.3;6.4;;Ein Gitarrist wurde von einer Agentin engagiert , um zusammen mit einer Sängerin auf einer Party aufzutreten . Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen , dass sie lange nach einem guten Musiker gesucht habe und glaube , dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde . Dann holte der Gitarrist sein Instrument und die Agentin sagte , dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten . Dann traf der Gitarrist die Agentin;3.1939885726897046;13.138584156986326;1;1
adbc23;C;54;Ein Gitarrist wurde von einer Agentin engagiert, um zusammen mit einer Sängerin auf einer Party aufzutreten. Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen, dass sie lange nach einem guten Musiker gesucht habe und glaube, dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde. Dann holte der Gitarrist sein Instrument und die Agentin sagte, dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten. ;Dann kaufte der Gitarrist die Agentin und dann ging er schnell zur Bühne.;kaufte;Agentin;Sängerin;distractor;0.0;0.0;0.2666666667;;1.1;1.2;0.333333333;Ein Gitarrist wurde von einer Agentin engagiert , um zusammen mit einer Sängerin auf einer Party aufzutreten . Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen , dass sie lange nach einem guten Musiker gesucht habe und glaube , dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde . Dann holte der Gitarrist sein Instrument und die Agentin sagte , dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten . Dann kaufte der Gitarrist die Agentin;11.485049847047776;4.239859149325639;1;1
adbc23;A;55;In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab.;Danach umarmte der Kurator die Galeristin und dabei dankte er ihr für ihre Hilfe.;umarmte;Galeristin;Skulptur;target;0.8666666667;0.1333333333;;2.0;6.0;3.4;;In einem Museum war ein Kurator dabei , eine neue Ausstellung zu gestalten . Da es um plastische Kunst ging , hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen . Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam , wo die Skulptur am Besten zur Geltung kommen würde . Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen . Mühevoll installierte der Kurator die Skulptur , während die Galeristin Anleitungen gab . Danach umarmte der Kurator die Galeristin;10.526010379195212;0.05648724763887;1;1
